"","inst_type","org_name","ORG_STATE","IDC_decline","oldIDC","totaldirect","IDC_pct_decline","IDC_decline_mm","totaldirect_mm","oldIDC_mm","IDC_plot_name"
"2602","Not Higher Ed","University Of Nottingham","",0,5180,64751,0,0,0.064751,0.00518,"Other"
"2603","Not Higher Ed","University Of Oklahoma","OK",427233.35,868001,2974255,0.492203753221483,0.42723335,2.974255,0.868001,"Other"
"2604","Not Higher Ed","University Of Oklahoma Hlth Sciences Ctr","OK",2726997.1,5107648,16218374,0.533904666100718,2.7269971,16.218374,5.107648,"Other"
"2605","Not Higher Ed","University Of Oregon","OR",734018.7,1116354,2548902,0.657514283103747,0.7340187,2.548902,1.116354,"Other"
"2606","Not Higher Ed","University Of Pennsylvania","PA",19559825.5,28655047,66960484,0.682596175815032,19.5598255,66.960484,28.655047,"University Of Pennsylvania"
"2607","Not Higher Ed","University Of Pittsburgh At Pittsburgh","PA",13703527.35,20984386,49981494,0.653034468104047,13.70352735,49.981494,20.984386,"University Of Pittsburgh At Pittsburgh"
"2608","Not Higher Ed","University Of Pretoria","",9.09494701772928e-13,13154,191392,6.91420633855047e-17,9.09494701772928e-19,0.191392,0.013154,"Other"
"2609","Not Higher Ed","University Of Puerto Rico At Aguadilla","PR",0,14864,167136,0,0,0.167136,0.014864,"Other"
"2610","Not Higher Ed","University Of Puerto Rico Med Sciences","PR",3728456.3,5891024,16796798,0.632904618959285,3.7284563,16.796798,5.891024,"Other"
"2611","Not Higher Ed","University Of Queensland","",0,71312,978734,0,0,0.978734,0.071312,"Other"
"2612","Not Higher Ed","University Of Rhode Island","RI",563631.95,1386599,5486447,0.406485184252982,0.56363195,5.486447,1.386599,"Other"
"2613","Not Higher Ed","University Of Rochester","NY",2621178.7,4981580,17997815,0.526174165626167,2.6211787,17.997815,4.98158,"Other"
"2614","Not Higher Ed","University Of Sao Paulo","",0,46998,623012,0,0,0.623012,0.046998,"Other"
"2615","Not Higher Ed","University Of Sheffield","",0,21857,836945,0,0,0.836945,0.021857,"Other"
"2616","Not Higher Ed","University Of South Australia","",0,21867,273345,0,0,0.273345,0.021867,"Other"
"2617","Not Higher Ed","University Of South Carolina","SC",28750,47500,125000,0.605263157894737,0.02875,0.125,0.0475,"Other"
"2618","Not Higher Ed","University Of South Carolina At Aiken","SC",28749,47499,125000,0.605254847470473,0.028749,0.125,0.047499,"Other"
"2619","Not Higher Ed","University Of South Carolina At Columbia","SC",2947434.5,4809998,13337921,0.612772500113306,2.9474345,13.337921,4.809998,"Other"
"2620","Not Higher Ed","University Of South Dakota","SD",285214.8,624796,3007096,0.456492679210494,0.2852148,3.007096,0.624796,"Other"
"2621","Not Higher Ed","University Of South Florida","FL",18531.2,102067,642458,0.181559171916486,0.0185312,0.642458,0.102067,"Other"
"2622","Not Higher Ed","University Of Southern California","CA",9106595.6,13008245,27818003,0.700063352127824,9.1065956,27.818003,13.008245,"Other"
"2623","Not Higher Ed","University Of Southern Mississippi","MS",319627.45,713659,3447212,0.447871392359656,0.31962745,3.447212,0.713659,"Other"
"2624","Not Higher Ed","University Of Sydney","",0,110023,1533842,0,0,1.533842,0.110023,"Other"
"2625","Not Higher Ed","University Of Tennessee Health Sci Ctr","TN",607140.8,896291,1927668,0.677392498641624,0.6071408,1.927668,0.896291,"Other"
"2626","Not Higher Ed","University Of Texas Arlington","TX",36100.1,67717,244452,0.533102470576074,0.0361001,0.244452,0.067717,"Other"
"2627","Not Higher Ed","University Of Texas At Austin","TX",308210.6,416477,721776,0.740042307258264,0.3082106,0.721776,0.416477,"Other"
"2628","Not Higher Ed","University Of Texas Dallas","TX",313972.2,576450,1749852,0.544665105386417,0.3139722,1.749852,0.57645,"Other"
"2629","Not Higher Ed","University Of Texas El Paso","TX",1520527.9,2193529,4486674,0.693187963323029,1.5205279,4.486674,2.193529,"Other"
"2630","Not Higher Ed","University Of Texas Hlth Sci Ctr Houston","TX",546158.1,881889,2806606,0.619304810469345,0.5461581,2.806606,0.881889,"Other"
"2631","Not Higher Ed","University Of Texas Hlth Science Center","TX",2468660.15,3916152,14806230,0.630379042999352,2.46866015,14.80623,3.916152,"Other"
"2632","Not Higher Ed","University Of Texas Med Br Galveston","TX",4398444.25,11996792,54502181,0.36663503459925,4.39844425,54.502181,11.996792,"Other"
"2633","Not Higher Ed","University Of Texas Rio Grande Valley","TX",1317203.95,1989475,4600311,0.662086203646691,1.31720395,4.600311,1.989475,"Other"
"2634","Not Higher Ed","University Of Texas San Antonio","TX",244348.8,390351,973348,0.625972009806559,0.2443488,0.973348,0.390351,"Other"
"2635","Not Higher Ed","University Of The Andes","",9.09494701772928e-13,7719,229985,1.17825456895055e-16,9.09494701772928e-19,0.229985,0.007719,"Other"
"2636","Not Higher Ed","University Of The West Indies","",0,42014,1431742,0,0,1.431742,0.042014,"Other"
"2637","Not Higher Ed","University Of Toronto","ON",5.45696821063757e-12,153742,3301814,3.54943230258327e-17,5.45696821063757e-18,3.301814,0.153742,"Other"
"2638","Not Higher Ed","University Of Tx Md Anderson Can Ctr","TX",7902438.15,10700841,19525231,0.738487577752066,7.90243815,19.525231,10.700841,"Other"
"2639","Not Higher Ed","University Of Utah","UT",3289733.3,5575838,16532147,0.58999800568094,3.2897333,16.532147,5.575838,"Other"
"2640","Not Higher Ed","University Of Vermont & St Agric College","VT",2326689.15,3242985,6108639,0.71745294844102,2.32668915,6.108639,3.242985,"Other"
"2641","Not Higher Ed","University Of Victoria","BC",0,92662,2106586,0,0,2.106586,0.092662,"Other"
"2642","Not Higher Ed","University Of Virginia","VA",1930287.6,2930109,6895061,0.658776721275557,1.9302876,6.895061,2.930109,"Other"
"2643","Not Higher Ed","University Of Washington","WA",16544140.1,26114621,70077386,0.633520206936949,16.5441401,70.077386,26.114621,"University Of Washington"
"2644","Not Higher Ed","University Of Waterloo","ON",1.81898940354586e-12,27805,494658,6.54195074103887e-17,1.81898940354586e-18,0.494658,0.027805,"Other"
"2645","Not Higher Ed","University Of Western Ontario","ON",0,46491,886714,0,0,0.886714,0.046491,"Other"
"2646","Not Higher Ed","University Of Wisconsin-Madison","WI",9443761.1,13740328,31354434,0.687302450130739,9.4437611,31.354434,13.740328,"Other"
"2647","Not Higher Ed","University Of Wyoming","WY",1011108.15,1648596,4249919,0.613314693229876,1.01110815,4.249919,1.648596,"Other"
"2648","Not Higher Ed","University Of Zambia","",0,13300,422710,0,0,0.42271,0.0133,"Other"
"2649","Not Higher Ed","Unlocked Labs Inc.","WY",139274.3,222839,557098,0.624999663434138,0.1392743,0.557098,0.222839,"Other"
"2650","Not Higher Ed","Up Oncolytics, Inc.","WI",84075,134520,336300,0.625,0.084075,0.3363,0.13452,"Other"
"2651","Not Higher Ed","Up Therapeutics, Inc.","MD",0,71876,1029991,0,0,1.029991,0.071876,"Other"
"2652","Not Higher Ed","Urban Health Partnerships","FL",0,30031,344969,0,0,0.344969,0.030031,"Other"
"2653","Not Higher Ed","Urogenie Llc","PA",107975.2,208600,670832,0.5176184084372,0.1079752,0.670832,0.2086,"Other"
"2654","Not Higher Ed","Ursa Analytics, Inc.","CO",22338.55,56674,228903,0.394158697109786,0.02233855,0.228903,0.056674,"Other"
"2655","Not Higher Ed","Us Helping Us, People Into Living, Inc.","DC",19540.1,95408,505786,0.204805676672816,0.0195401,0.505786,0.095408,"Other"
"2656","Not Higher Ed","Uswm, Llc","KY",0,265158,2651584,0,0,2.651584,0.265158,"Other"
"2657","Not Higher Ed","Ut Southwestern Medical Center","TX",5673824.75,8667524,22254821,0.654607330767126,5.67382475,22.254821,8.667524,"Other"
"2658","Not Higher Ed","Ut-Battelle, Llc-Oak Ridge National Lab","TN",118580,152330,225000,0.778441541390402,0.11858,0.225,0.15233,"Other"
"2659","Not Higher Ed","Utah Department Of Agriculture/Food","UT",0,118298,928202,0,0,0.928202,0.118298,"Other"
"2660","Not Higher Ed","Utah Navajo Health System, Inc.","UT",27666.9,112896,568194,0.245065369897959,0.0276669,0.568194,0.112896,"Other"
"2661","Not Higher Ed","Va St Dept/ Agriculture & Consumer Srvs","VA",40056,196440,1042560,0.203909590714722,0.040056,1.04256,0.19644,"Other"
"2662","Not Higher Ed","Vaccine Research Institute Of San Diego","CA",150848.65,220960,467409,0.682696641926141,0.15084865,0.467409,0.22096,"Other"
"2663","Not Higher Ed","Vala Sciences, Inc.","CA",535166.65,924205,2593589,0.57905621588284,0.53516665,2.593589,0.924205,"Other"
"2664","Not Higher Ed","Van Andel Research Institute","MI",8063434.2,10100467,14029389,0.79832290922786,8.0634342,14.029389,10.100467,"Other"
"2665","Not Higher Ed","Vanderbilt University","TN",1122559.85,1801909,4731493,0.622983652337604,1.12255985,4.731493,1.801909,"Other"
"2666","Not Higher Ed","Vanderbilt University Medical Center","TN",97466192.05,147193249,372947994,0.662164825575662,97.46619205,372.947994,147.193249,"Vanderbilt University Medical Center"
"2667","Not Higher Ed","Vanish Therapeutics Inc.","PA",0,34230,289618,0,0,0.289618,0.03423,"Other"
"2668","Not Higher Ed","Varigen Biosciences Corporation","WI",17462.2,51400,226252,0.339731517509728,0.0174622,0.226252,0.0514,"Other"
"2669","Not Higher Ed","Vasarya Therapeutics, Inc.","DE",69257.85,145290,506881,0.476686970885815,0.06925785,0.506881,0.14529,"Other"
"2670","Not Higher Ed","Vascular Vision Pharmaceuticals Company","NY",40176.5,160706,803530,0.25,0.0401765,0.80353,0.160706,"Other"
"2671","Not Higher Ed","Vasculonics, Llc","IN",179836.65,287739,719349,0.62499921804135,0.17983665,0.719349,0.287739,"Other"
"2672","Not Higher Ed","Vathes Inc.","TX",7.27595761418343e-12,61894,618931,1.17555136429758e-16,7.27595761418343e-18,0.618931,0.061894,"Other"
"2673","Not Higher Ed","Vaxess Technologies, Inc.","MA",55976.25,89562,223905,0.625,0.05597625,0.223905,0.089562,"Other"
"2674","Not Higher Ed","Vaxnewmo, Llc","MO",76845.1,267247,1598483,0.287543358765487,0.0768451,1.598483,0.267247,"Other"
"2675","Not Higher Ed","Vectech, Llc","MD",152943.3,270558,784098,0.565288403965139,0.1529433,0.784098,0.270558,"Other"
"2676","Not Higher Ed","Vellum Biosciences Llc","PA",0,22710,257664,0,0,0.257664,0.02271,"Other"
"2677","Not Higher Ed","Velum, Inc.","MA",20619.05,156350,904873,0.131877518388232,0.02061905,0.904873,0.15635,"Other"
"2678","Not Higher Ed","Venatorx Pharmaceuticals, Inc.","PA",1109225.3,1529195,2799798,0.725365502764526,1.1092253,2.799798,1.529195,"Other"
"2679","Not Higher Ed","Venostent, Inc.","TX",216498.9,346398,865994,0.625000433027904,0.2164989,0.865994,0.346398,"Other"
"2680","Not Higher Ed","Venova Technologies, Inc.","MA",63937.5,102300,255750,0.625,0.0639375,0.25575,0.1023,"Other"
"2681","Not Higher Ed","Ventrix, Inc.","CA",155309.2,310618,1035392,0.500000643877689,0.1553092,1.035392,0.310618,"Other"
"2682","Not Higher Ed","Verachem, Llc","MD",121295.45,217055,638397,0.558823570062887,0.12129545,0.638397,0.217055,"Other"
"2683","Not Higher Ed","Veravanti, Inc.","WA",1.81898940354586e-12,9724,296640,1.87061847341203e-16,1.81898940354586e-18,0.29664,0.009724,"Other"
"2684","Not Higher Ed","Verily Life Sciences Llc","CA",0,63985,4707435,0,0,4.707435,0.063985,"Other"
"2685","Not Higher Ed","Veriskin, Inc.","CA",11867.9,100874,593374,0.117650732597101,0.0118679,0.593374,0.100874,"Other"
"2686","Not Higher Ed","Vermont State Agency Of Human Services","VT",40032.55,102637,417363,0.390040141469451,0.04003255,0.417363,0.102637,"Other"
"2687","Not Higher Ed","Verra Therapeutics, Inc.","NY",0,18000,575902,0,0,0.575902,0.018,"Other"
"2688","Not Higher Ed","Versapeutics Inc","CA",0,30800,1397139,0,0,1.397139,0.0308,"Other"
"2689","Not Higher Ed","Versatope Therapeutics, Inc.","MA",143719.35,246846,687511,0.582222721858973,0.14371935,0.687511,0.246846,"Other"
"2690","Not Higher Ed","Versiti Wisconsin, Inc.","WI",4554436,6884757,16159893,0.661524582494342,4.554436,16.159893,6.884757,"Other"
"2691","Not Higher Ed","Very Real Help, Llc","TN",29483.15,136778,715299,0.215554767579582,0.02948315,0.715299,0.136778,"Other"
"2692","Not Higher Ed","Vest Inc.","PA",0,94350,797626,0,0,0.797626,0.09435,"Other"
"2693","Not Higher Ed","Veterans Education And Research Association Of Michigan","MI",6805,79006,481340,0.086132698782371,0.006805,0.48134,0.079006,"Other"
"2694","Not Higher Ed","Veterans Education/Res/Assn/North/Ne","VT",0,46101,519825,0,0,0.519825,0.046101,"Other"
"2695","Not Higher Ed","Veterans Health Foundation","PA",16875,69804,682416,0.241748323878288,0.016875,0.682416,0.069804,"Other"
"2696","Not Higher Ed","Veterans Health Research Institute Of Central New York, Inc.","NY",8161.95,33798,170907,0.241492100124268,0.00816195,0.170907,0.033798,"Other"
"2697","Not Higher Ed","Veterans Medical Research Fdn/San Diego","CA",566336.35,910507,2294471,0.622001093896038,0.56633635,2.294471,0.910507,"Other"
"2698","Not Higher Ed","Veterinarmedizinische Universitat Wien","",3.63797880709171e-12,30575,445237,1.18985406609704e-16,3.63797880709171e-18,0.445237,0.030575,"Other"
"2699","Not Higher Ed","Via Therapeutics, Llc","TX",16191.4,50650,229724,0.319672260612043,0.0161914,0.229724,0.05065,"Other"
"2700","Not Higher Ed","Vic Foundry, Inc.","AR",161563.25,315461,1025985,0.512149679358146,0.16156325,1.025985,0.315461,"Other"
"2701","Not Higher Ed","Viewpoint Molecular Targeting, Inc.","IA",0,43294,322643,0,0,0.322643,0.043294,"Other"
"2702","Not Higher Ed","Vignet, Inc.","VA",1879326,3863913,13230580,0.486378963501507,1.879326,13.23058,3.863913,"Other"
"2703","Not Higher Ed","Vindhya Data Science Inc.","NC",29325.55,46921,117303,0.624998401568594,0.02932555,0.117303,0.046921,"Other"
"2704","Not Higher Ed","Viocare, Inc.","NJ",125082.5,200132,500330,0.625,0.1250825,0.50033,0.200132,"Other"
"2705","Not Higher Ed","Viora Health Inc","PA",51598.4,105785,361244,0.487766696601598,0.0515984,0.361244,0.105785,"Other"
"2706","Not Higher Ed","Virginia Commonwealth University","VA",2488725.55,3493921,6701303,0.712301608994594,2.48872555,6.701303,3.493921,"Other"
"2707","Not Higher Ed","Virginia Polytechnic Inst And St Univ","VA",32757.7,118004,730285,0.277598217009593,0.0327577,0.730285,0.118004,"Other"
"2708","Not Higher Ed","Virginia State University","VA",24019.3,38857,98918,0.618146022595671,0.0240193,0.098918,0.038857,"Other"
"2709","Not Higher Ed","Virogenics, Inc.","CA",0,206988,3820310,0,0,3.82031,0.206988,"Other"
"2710","Not Higher Ed","Virogenomics Biodevelopment, Inc.","OR",2476.7,51620,327622,0.0479794653235181,0.0024767,0.327622,0.05162,"Other"
"2711","Not Higher Ed","Virtici, Llc","WA",426173.3,734423,2054998,0.580283161066579,0.4261733,2.054998,0.734423,"Other"
"2712","Not Higher Ed","Virtually Better, Inc.","GA",32407.65,98895,647872,0.327697558016078,0.03240765,0.647872,0.098895,"Other"
"2713","Not Higher Ed","Virtuoso Surgical, Inc.","TN",140509.95,232884,615827,0.603347374658628,0.14050995,0.615827,0.232884,"Other"
"2714","Not Higher Ed","Virtus Therapeutics Corporation","CT",19769.45,58424,257697,0.338378919622073,0.01976945,0.257697,0.058424,"Other"
"2715","Not Higher Ed","Visionquest Biomedical Inc","NM",38367.65,67988,197469,0.564329734659057,0.03836765,0.197469,0.067988,"Other"
"2716","Not Higher Ed","Visiting Nurse Service Of New York","NY",121456.7,217497,698127,0.558429311668667,0.1214567,0.698127,0.217497,"Other"
"2717","Not Higher Ed","Vitakey, Inc.","DC",48331.05,84579,241653,0.571430851629837,0.04833105,0.241653,0.084579,"Other"
"2718","Not Higher Ed","Vitalant ","CA",367243.5,640899,1824370,0.573013064461015,0.3672435,1.82437,0.640899,"Other"
"2719","Not Higher Ed","Vitalex Biosciences, Llc","CA",0,84960,849596,0,0,0.849596,0.08496,"Other"
"2720","Not Higher Ed","Vitan-Biotech, Llc","CO",23717.05,56449,218213,0.42015004694503,0.02371705,0.218213,0.056449,"Other"
"2721","Not Higher Ed","Vivacelle Bio, Inc.","IN",15739.05,47766,213513,0.329503203115187,0.01573905,0.213513,0.047766,"Other"
"2722","Not Higher Ed","Vivid Vision, Inc.","CA",131236.4,209978,524944,0.625000714360552,0.1312364,0.524944,0.209978,"Other"
"2723","Not Higher Ed","Vivonics, Inc.","MA",121866.35,144872,153371,0.841200162902424,0.12186635,0.153371,0.144872,"Other"
"2724","Not Higher Ed","Vivosphere Llc","AL",35277.85,73342,253761,0.481004744893785,0.03527785,0.253761,0.073342,"Other"
"2725","Not Higher Ed","Vivoverse, Llc","TX",174797.65,289597,765329,0.603589298231681,0.17479765,0.765329,0.289597,"Other"
"2726","Not Higher Ed","Vivreon Biosciences, Llc","CA",535817.35,857308,2143271,0.62499982503371,0.53581735,2.143271,0.857308,"Other"
"2727","Not Higher Ed","Voicelove Llc","NY",0,36749,426525,0,0,0.426525,0.036749,"Other"
"2728","Not Higher Ed","Volumetrix, Llc","TN",142254.1,275440,887906,0.516461298286378,0.1422541,0.887906,0.27544,"Other"
"2729","Not Higher Ed","Von Medical, Inc","FL",0,43570,604453,0,0,0.604453,0.04357,"Other"
"2730","Not Higher Ed","Vona Oncology, Llc","CO",47743.5,162825,767210,0.293219714417319,0.0477435,0.76721,0.162825,"Other"
"2731","Not Higher Ed","Vortant Technologies, Llc","NC",15392.75,42191,178655,0.364834917399445,0.01539275,0.178655,0.042191,"Other"
"2732","Not Higher Ed","Vortex Medical Llc","CA",50258.6,80414,201036,0.62499813465317,0.0502586,0.201036,0.080414,"Other"
"2733","Not Higher Ed","Vox Biomedical Llc","MA",49060,78496,196240,0.625,0.04906,0.19624,0.078496,"Other"
"2734","Not Higher Ed","Voxel Healthcare, Llc","CA",0,70447,605881,0,0,0.605881,0.070447,"Other"
"2735","Not Higher Ed","Voximetry, Inc.","WI",322803,647106,2162020,0.498840993593013,0.322803,2.16202,0.647106,"Other"
"2736","Not Higher Ed","Vrm Labs Inc","SC",24083.9,146105,813474,0.16483967010027,0.0240839,0.813474,0.146105,"Other"
"2737","Not Higher Ed","Vt State Agency/Agriculture/Food/Markets","VT",82443.85,135799,355701,0.607102040515762,0.08244385,0.355701,0.135799,"Other"
"2738","Not Higher Ed","Vulintus, Llc","CO",0,81791,764605,0,0,0.764605,0.081791,"Other"
"2739","Not Higher Ed","Vyluma Inc.","NJ",0,9662,285424,0,0,0.285424,0.009662,"Other"
"2740","Not Higher Ed","W-Z Biotech, Llc","KY",56641.8,209544,1019348,0.270309815599588,0.0566418,1.019348,0.209544,"Other"
"2741","Not Higher Ed","Wa State Department Of Agriculture","WA",30091,359327,2401526,0.0837426633679072,0.030091,2.401526,0.359327,"Other"
